1	31	48	70	73	58	24	9	7	0	1	0	0	0	0	0	0	0	0
1	1	4	25	7	10	20	21	0	0	0	0	0	0	0	0	0	0	0
0	16	60	90	110	77	37	14	1	0	0	0	0	0	0	0	0	0	0
1	9	28	29	27	21	4	2	0	0	0	0	0	0	0	0	0	0	0
2	14	17	41	50	72	42	33	27	3	8	3	2	1	0	0	0	0	0
0	1	10	25	32	18	12	8	2	1	0	0	0	0	0	0	0	0	0
1	9	44	76	90	123	78	37	21	2	0	0	0	0	0	0	0	0	0
0	0	4	7	17	16	15	8	12	3	0	0	0	0	0	0	0	0	0
1	12	29	61	60	90	73	48	14	7	1	1	0	0	0	0	0	0	0
1	15	29	74	64	69	32	12	4	0	2	0	0	0	0	0	0	0	0
2	39	106	165	161	115	52	17	3	0	0	0	0	0	0	0	0	0	0
1	14	24	48	50	44	17	4	0	0	0	0	0	0	0	0	0	0	0
3	14	27	40	51	29	11	4	0	0	0	0	0	0	0	0	0	0	0
0	11	29	36	58	45	5	2	0	0	0	0	0	0	0	0	0	0	0
2	27	73	114	104	69	38	5	1	0	0	0	0	0	0	0	0	0	0
1	6	20	43	81	109	54	19	6	2	0	0	0	0	0	0	0	0	0
2	10	30	62	100	169	108	77	31	12	8	1	1	0	0	0	0	0	0
0	12	43	95	117	145	83	41	13	1	0	0	0	0	0	0	0	0	0
1	25	38	90	83	66	37	13	5	1	0	0	0	0	0	0	0	0	0
0	34	92	146	148	107	52	10	0	0	0	0	0	0	0	0	0	0	0
0	30	36	30	30	27	8	4	2	0	0	0	0	0	0	0	0	0	0
1	10	12	37	50	67	60	40	14	5	1	1	0	0	0	0	0	0	0
1	8	18	38	55	85	55	23	9	1	0	0	0	0	0	0	0	0	0
3	7	16	43	64	87	69	31	12	2	0	0	0	0	0	0	0	0	0
0	26	57	85	76	70	33	13	2	0	0	0	0	0	0	0	0	0	0
0	27	47	61	83	57	13	0	1	0	0	0	0	0	0	0	0	0	0
2	9	10	25	33	55	47	19	12	5	4	0	0	0	0	0	0	0	0
1	18	21	20	21	8	1	1	0	0	0	0	0	0	0	0	0	0	0
2	21	64	84	87	54	22	9	3	0	0	0	0	0	0	0	0	0	0
1	3	14	17	20	16	1	1	0	0	0	0	0	0	0	0	0	0	0
2	7	27	37	55	43	13	3	1	0	0	0	0	0	0	0	0	0	0
0	3	2	14	17	23	13	13	4	0	0	0	0	0	0	0	0	0	0
4	46	93	152	184	157	63	18	8	0	0	0	0	0	0	0	0	0	0
1	15	31	57	97	114	58	27	11	2	0	0	0	0	0	0	0	0	0
2	9	45	40	44	35	9	1	0	0	0	0	0	0	0	0	0	0	0
1	27	27	73	101	122	116	62	20	3	1	0	0	0	0	0	0	0	0
0	5	13	38	33	40	26	10	4	2	2	0	0	0	0	0	0	0	0
1	15	33	57	52	37	31	8	1	1	0	0	0	0	0	0	0	0	0
2	29	77	106	136	117	61	20	10	2	0	0	0	0	0	0	0	0	0
0	18	18	42	34	40	8	1	0	0	0	0	0	0	0	0	0	0	0
2	24	38	72	119	131	113	54	14	2	0	0	0	0	0	0	0	0	0
1	30	84	106	133	124	42	14	0	0	0	0	0	0	0	0	0	0	0
0	25	49	75	71	66	14	8	2	0	0	0	0	0	0	0	0	0	0
1	34	60	92	82	54	21	8	2	0	0	0	0	0	0	0	0	0	0
1	5	6	22	23	18	4	5	0	0	0	0	0	0	0	0	0	0	0
0	2	2	10	22	44	56	46	47	28	25	9	5	3	3	0	0	0	0
0	54	88	134	143	153	87	54	34	15	9	3	1	0	0	0	0	0	0
2	17	35	59	93	63	37	8	3	0	0	0	0	0	0	0	0	0	0
2	40	80	113	107	73	27	8	2	0	0	0	0	0	0	0	0	0	0
5	42	89	81	76	45	14	1	0	0	0	0	0	0	0	0	0	0	0
1	17	47	72	71	62	28	15	5	1	0	0	0	0	0	0	0	0	0
0	1	7	22	26	20	19	12	2	0	0	0	0	0	0	0	0	0	0
3	42	81	115	130	102	53	23	8	2	1	0	0	0	0	0	0	0	0
0	6	22	39	53	61	61	29	18	5	2	0	0	0	0	0	0	0	0
0	8	46	91	121	143	98	41	7	6	0	0	0	0	0	0	0	0	0
0	19	24	40	63	85	50	20	11	1	0	0	0	0	0	0	0	0	0
1	24	54	71	64	83	30	15	5	2	0	0	0	0	0	0	0	0	0
0	43	90	157	157	122	54	9	3	1	0	0	0	0	0	0	0	0	0
0	12	29	53	72	91	46	11	9	1	0	0	0	0	0	0	0	0	0
0	7	12	32	26	50	17	5	4	3	1	0	0	0	0	0	0	0	0
1	2	22	45	91	86	56	21	10	2	0	0	0	0	0	0	0	0	0
0	7	58	97	110	72	35	12	2	0	1	0	0	0	0	0	0	0	0
1	18	39	64	53	38	19	3	0	2	0	0	0	0	0	0	0	0	0
0	20	38	67	79	64	30	11	5	1	0	0	0	0	0	0	0	0	0
1	7	19	24	48	50	26	5	2	0	0	0	0	0	0	0	0	0	0
1	5	23	37	23	8	5	5	0	0	0	0	0	0	0	0	0	0	0
1	18	44	78	86	60	33	19	4	0	0	0	0	0	0	0	0	0	0
0	16	50	60	77	63	33	11	2	0	0	0	0	0	0	0	0	0	0
1	7	17	10	25	25	13	12	2	0	0	0	0	0	0	0	0	0	0
0	31	48	84	83	45	17	6	2	0	0	0	0	0	0	0	0	0	0
0	19	49	63	80	59	25	9	2	0	0	0	0	0	0	0	0	0	0
1	50	78	107	118	81	53	10	2	0	0	0	0	0	0	0	0	0	0
1	4	10	35	44	34	17	7	2	0	0	0	0	0	0	0	0	0	0
1	17	40	50	80	71	22	7	2	0	1	0	0	0	0	0	0	0	0
3	9	20	59	95	133	57	34	9	2	2	0	0	0	0	0	0	0	0
2	12	31	35	33	19	6	6	0	0	0	0	0	0	0	0	0	0	0
0	7	11	31	42	69	37	22	9	5	3	0	0	0	0	0	0	0	0
0	10	31	45	72	69	47	22	8	1	0	0	0	0	0	0	0	0	0
1	19	44	61	49	41	17	9	1	0	0	0	0	0	0	0	0	0	0
2	11	22	35	44	32	10	1	0	0	0	0	0	0	0	0	0	0	0
1	8	23	68	87	131	70	22	9	2	0	0	0	0	0	0	0	0	0
2	19	29	36	24	15	6	4	1	0	0	0	0	0	0	0	0	0	0
1	8	13	26	38	84	40	16	12	2	0	0	0	0	0	0	0	0	0
0	20	26	29	26	27	8	1	0	0	0	0	0	0	0	0	0	0	0
1	19	44	76	82	47	25	8	3	0	1	0	0	0	0	0	0	0	0
1	3	32	59	57	51	25	8	3	1	2	0	0	0	0	0	0	0	0
2	15	39	53	45	32	17	1	1	0	0	0	0	0	0	0	0	0	0
0	20	38	54	42	29	11	1	1	0	0	0	0	0	0	0	0	0	0
2	10	27	53	54	52	20	11	1	1	0	0	0	0	0	0	0	0	0
1	30	55	81	79	40	18	4	3	0	0	0	0	0	0	0	0	0	0
0	5	27	46	39	34	10	1	0	0	0	0	0	0	0	0	0	0	0
1	8	9	16	16	10	6	2	0	0	0	0	0	0	0	0	0	0	0
1	8	9	17	13	10	3	0	0	0	0	0	0	0	0	0	0	0	0
2	14	12	38	29	21	4	4	1	0	0	0	0	0	0	0	0	0	0
1	1	3	8	13	23	37	29	30	26	11	6	1	1	0	0	0	0	0
1	12	20	42	55	54	19	7	2	0	1	0	0	0	0	0	0	0	0
0	23	31	60	49	52	24	3	0	0	0	0	0	0	0	0	0	0	0
0	12	25	26	26	18	1	0	0	0	0	0	0	0	0	0	0	0	0
1	6	16	16	26	12	6	4	1	0	0	0	0	0	0	0	0	0	0
2	6	15	18	27	54	16	6	2	0	0	0	0	0	0	0	0	0	0
1	12	39	62	83	54	44	15	5	1	0	0	0	0	0	0	0	0	0
0	13	35	63	71	60	22	9	2	2	0	0	0	0	0	0	0	0	0
0	5	8	8	34	55	30	16	0	1	0	0	0	0	0	0	0	0	0
0	7	23	39	53	61	50	14	8	7	0	0	0	0	0	0	0	0	0
1	10	20	40	78	106	105	62	48	36	15	8	3	2	4	0	0	0	0
0	8	19	41	69	93	97	47	18	11	3	0	0	0	0	0	0	0	0
0	1	2	5	12	14	7	5	0	0	1	0	0	0	0	0	0	0	0
0	8	10	18	23	42	36	36	48	23	14	10	12	4	1	0	0	0	0
1	15	40	63	62	42	13	2	0	0	0	0	0	0	0	0	0	0	0
1	22	47	67	74	59	30	14	4	2	0	0	0	0	0	0	0	0	0
0	11	21	22	20	20	6	0	1	0	0	0	0	0	0	0	0	0	0
0	7	5	13	16	15	9	2	2	1	0	0	0	0	0	0	0	0	0
0	28	52	85	117	168	83	28	18	4	2	0	0	0	0	0	0	0	0
3	31	74	114	120	95	34	12	1	0	0	0	0	0	0	0	0	0	0
2	28	43	58	58	50	17	7	0	0	0	0	0	0	0	0	0	0	0
0	16	41	71	89	64	42	17	17	8	5	0	2	1	0	0	0	0	0
0	7	12	28	22	15	8	4	2	1	0	0	0	0	0	0	0	0	0
1	23	64	108	131	139	88	41	16	3	2	0	0	0	0	0	0	0	0
0	16	49	89	95	69	31	9	3	0	0	0	0	0	0	0	0	0	0
1	15	31	72	60	71	46	18	6	1	0	0	0	0	0	0	0	0	0
0	35	53	105	116	96	43	10	0	0	0	0	0	0	0	0	0	0	0
0	12	37	94	108	66	14	6	3	0	0	0	0	0	0	0	0	0	0
0	9	29	60	74	121	53	22	10	2	0	1	0	0	0	0	0	0	0
0	5	11	14	28	74	51	29	10	5	1	0	1	0	0	0	0	0	0
0	4	17	35	50	75	27	9	5	1	1	0	0	0	0	0	0	0	0
2	21	35	72	47	39	9	2	1	0	0	0	0	0	0	0	0	0	0
0	11	31	57	55	42	14	5	2	0	0	0	0	0	0	0	0	0	0
0	4	18	45	52	60	61	29	17	6	4	0	0	0	0	0	0	0	0
0	22	52	97	126	97	56	36	21	8	1	0	0	0	0	0	0	0	0
2	24	52	86	115	139	86	40	19	0	2	0	0	0	0	0	0	0	0
1	32	60	61	68	54	24	13	1	3	0	0	0	0	0	0	0	0	0
1	38	69	114	155	133	54	15	3	0	0	0	0	0	0	0	0	0	0
2	10	22	76	84	104	73	36	11	2	0	0	0	0	0	0	0	0	0
2	9	20	37	23	24	14	5	1	0	0	0	0	0	0	0	0	0	0
0	7	29	54	39	25	10	3	0	0	0	0	0	0	0	0	0	0	0
2	6	22	57	100	121	82	23	9	4	1	0	0	0	0	0	0	0	0
2	9	21	43	55	99	69	55	34	7	7	2	2	0	0	0	0	0	0
1	1	1	16	16	31	19	5	3	1	0	0	0	0	0	0	0	0	0
2	36	46	91	103	76	51	17	6	1	0	0	0	0	0	0	0	0	0
1	6	24	39	49	28	6	2	0	0	0	0	0	0	0	0	0	0	0
1	18	33	57	53	38	13	3	2	0	0	0	0	0	0	0	0	0	0
1	0	3	5	3	6	5	5	2	0	0	0	0	0	0	0	0	0	0
2	12	18	20	10	16	5	0	1	1	0	0	0	0	0	0	0	0	0
0	28	47	75	71	60	31	5	3	0	0	0	0	0	0	0	0	0	0
2	19	53	97	116	86	21	5	2	0	0	0	0	0	0	0	0	0	0
0	14	36	86	129	116	52	15	7	1	0	0	0	0	0	0	0	0	0
2	42	78	125	124	116	35	19	1	1	0	0	0	0	0	0	0	0	0
1	33	67	124	175	131	59	22	6	0	0	0	0	0	0	0	0	0	0
1	7	28	31	31	31	20	10	1	1	1	0	0	0	0	0	0	0	0
0	23	43	79	89	51	27	14	0	2	1	0	0	0	0	0	0	0	0
1	23	68	125	134	82	43	15	6	1	0	0	0	0	0	0	0	0	0
1	27	72	118	118	66	30	11	3	1	0	0	0	0	0	0	0	0	0
1	3	13	22	16	30	6	3	0	0	0	0	0	0	0	0	0	0	0
0	11	12	33	30	31	13	2	1	0	0	0	0	0	0	0	0	0	0
1	3	9	20	25	23	19	18	9	3	1	0	0	0	0	0	0	0	0
1	7	20	31	25	40	13	10	1	0	0	0	0	0	0	0	0	0	0
1	42	69	120	107	67	20	11	3	0	0	0	0	0	0	0	0	0	0
0	2	3	16	23	25	20	6	4	0	0	0	0	0	0	0	0	0	0
2	19	32	66	76	57	38	17	6	3	0	0	0	0	0	0	0	0	0
0	3	12	21	37	37	25	12	1	0	1	0	0	0	0	0	0	0	0
0	13	25	27	19	20	12	1	0	0	0	0	0	0	0	0	0	0	0
2	25	41	88	61	74	28	20	6	2	0	0	0	0	0	0	0	0	0
0	19	51	59	88	85	40	18	4	0	1	0	0	0	0	0	0	0	0
1	49	72	127	126	97	45	11	1	3	1	0	0	0	0	0	0	0	0
0	25	65	79	76	59	15	4	0	0	0	0	0	0	0	0	0	0	0
1	8	9	13	17	17	5	2	0	0	0	0	0	0	0	0	0	0	0
3	64	140	213	201	133	62	16	2	0	0	0	0	0	0	0	0	0	0
1	3	6	17	20	34	22	9	1	0	0	0	0	0	0	0	0	0	0
1	36	59	101	93	64	30	14	3	0	0	0	0	0	0	0	0	0	0
1	24	66	106	99	68	33	4	3	1	0	0	0	0	0	0	0	0	0
0	1	2	10	17	16	28	18	5	2	0	0	0	0	0	0	0	0	0
1	4	10	28	30	46	30	13	5	6	0	0	0	0	0	0	0	0	0
0	11	47	75	80	61	27	7	2	0	0	0	0	0	0	0	0	0	0
1	8	33	58	64	45	23	7	3	1	0	0	0	0	0	0	0	0	0
0	8	14	48	55	69	66	36	9	5	2	1	0	0	0	0	0	0	0
0	12	38	78	96	110	50	24	10	1	0	0	0	0	0	0	0	0	0
0	26	46	80	84	56	31	8	1	1	0	0	0	0	0	0	0	0	0
1	7	15	28	35	24	30	7	3	0	0	0	0	0	0	0	0	0	0
1	4	12	21	17	13	5	4	1	0	0	0	0	0	0	0	0	0	0
0	11	19	24	35	18	11	3	0	2	1	0	0	0	0	0	0	0	0
0	9	16	30	25	18	8	4	1	0	0	0	0	0	0	0	0	0	0
0	23	58	106	108	104	63	35	33	14	13	7	3	1	2	0	0	0	0
1	15	31	44	54	38	11	6	1	0	0	0	0	0	0	0	0	0	0
4	39	84	99	151	98	45	8	2	0	0	0	0	0	0	0	0	0	0
1	10	8	23	20	10	7	1	0	0	0	0	0	0	0	0	0	0	0
2	3	9	17	32	32	29	15	6	0	0	0	0	0	0	0	0	0	0
1	27	80	100	102	46	26	7	1	0	0	0	0	0	0	0	0	0	0
2	16	55	102	140	165	118	42	34	3	1	0	0	0	0	0	0	0	0
2	6	26	46	78	87	66	25	8	0	2	0	0	0	0	0	0	0	0
1	13	40	39	38	21	7	3	0	0	0	0	0	0	0	0	0	0	0
1	9	17	47	44	44	8	4	4	0	0	0	0	0	0	0	0	0	0
0	13	20	32	38	32	6	3	0	0	0	0	0	0	0	0	0	0	0
0	6	17	19	21	10	1	3	1	0	0	0	0	0	0	0	0	0	0
1	3	5	6	7	14	9	1	0	0	0	0	0	0	0	0	0	0	0
0	34	73	108	116	105	44	15	5	0	0	0	0	0	0	0	0	0	0
0	14	33	66	58	32	8	2	1	0	0	0	0	0	0	0	0	0	0
0	6	20	23	31	20	12	9	3	0	0	0	0	0	0	0	0	0	0
1	17	44	75	90	54	24	6	3	0	0	0	0	0	0	0	0	0	0
0	5	23	46	58	58	42	11	1	1	0	0	0	0	0	0	0	0	0
1	24	70	114	68	54	18	8	1	0	0	0	0	0	0	0	0	0	0
0	43	120	289	325	278	157	52	12	2	4	2	0	0	0	0	0	0	0
0	7	27	30	35	23	8	0	0	0	0	0	0	0	0	0	0	0	0
1	22	28	43	39	27	11	2	3	1	0	0	0	0	0	0	0	0	0
0	6	24	44	47	61	38	10	1	1	0	0	0	0	0	0	0	0	0
0	37	46	105	92	85	39	11	3	0	0	0	0	0	0	0	0	0	0
0	4	6	16	36	49	18	2	0	0	0	0	0	0	0	0	0	0	0
1	17	39	71	60	43	17	3	1	0	0	0	0	0	0	0	0	0	0
1	13	25	30	14	15	5	0	1	0	0	0	0	0	0	0	0	0	0
1	9	20	26	43	33	18	3	0	0	0	0	0	0	0	0	0	0	0
0	10	27	48	58	42	15	1	0	0	0	0	0	0	0	0	0	0	0
5	33	50	79	92	55	19	3	0	0	0	0	0	0	0	0	0	0	0
2	29	51	69	54	50	19	7	2	0	0	0	0	0	0	0	0	0	0
0	5	21	36	53	79	73	36	10	3	1	0	0	0	0	0	0	0	0
5	9	24	37	47	38	16	5	0	1	0	0	0	0	0	0	0	0	0
1	2	7	7	16	20	8	5	2	1	0	1	0	0	0	0	0	0	0
0	22	65	94	115	97	33	10	5	1	0	0	0	0	0	0	0	0	0
1	11	26	71	94	104	69	34	15	8	0	1	1	0	0	0	0	0	0
4	73	168	282	376	295	129	48	19	2	0	0	0	0	0	0	0	0	0
0	19	57	46	66	44	29	10	2	0	0	0	0	0	0	0	0	0	0
1	10	22	39	52	50	22	4	3	1	0	0	0	0	0	0	0	0	0
2	22	48	57	55	42	21	5	2	1	0	0	0	0	0	0	0	0	0
0	7	8	15	7	7	4	1	1	0	0	0	0	0	0	0	0	0	0
1	2	7	10	19	23	3	3	2	0	0	0	0	0	0	0	0	0	0
1	1	7	17	16	14	19	9	3	2	0	0	0	0	0	0	0	0	0
1	27	56	87	99	57	24	4	2	0	0	0	0	0	0	0	0	0	0
0	2	13	23	26	28	21	8	5	1	1	0	0	0	0	0	0	0	0
1	7	27	50	64	54	25	25	7	0	0	0	0	0	0	0	0	0	0
2	13	30	29	21	34	7	2	2	0	0	0	0	0	0	0	0	0	0
2	6	27	29	32	27	7	1	0	0	0	0	0	0	0	0	0	0	0
0	11	15	9	9	4	0	1	0	0	0	0	0	0	0	0	0	0	0
0	16	18	61	103	80	84	48	9	3	0	1	0	0	0	0	0	0	0
1	6	21	48	42	41	11	8	3	0	0	0	0	0	0	0	0	0	0
1	11	24	33	23	16	2	1	0	0	0	0	0	0	0	0	0	0	0
1	5	19	26	41	30	31	19	13	0	1	1	0	0	0	0	0	0	0
0	11	17	33	41	49	20	10	2	0	0	0	0	0	0	0	0	0	0
3	50	105	100	77	61	14	8	1	0	0	0	0	0	0	0	0	0	0
2	12	20	26	23	17	9	1	0	0	0	0	0	0	0	0	0	0	0
2	6	6	13	32	68	23	8	1	1	0	0	0	0	0	0	0	0	0
2	17	32	76	76	86	32	16	2	0	0	0	0	0	0	0	0	0	0
0	40	103	165	175	120	53	28	7	0	0	0	0	0	0	0	0	0	0
0	2	9	17	34	42	32	24	7	1	0	0	0	0	0	0	0	0	0
0	7	37	60	77	157	45	16	7	7	0	0	0	0	0	0	0	0	0
0	15	43	59	75	69	24	9	2	1	0	0	0	0	0	0	0	0	0
10	104	257	476	557	531	330	151	54	16	8	1	0	0	0	0	0	0	0
